dataset,denoiser,noise_sigma,angle_index,angle_deg,estimator,group_size,mean_se,mean_psnr,n,psnr_from_mean_se,save_dir
val_images,nlm,15.0,33,165.0,group_avg,16,0.0003598317695935,34.78175632740833,20,34.43900495381627,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,33,165.0,group_avg,32,0.0003591170425916,34.79112034192514,20,34.4476398410287,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,33,165.0,vanilla,0,0.0003781729099783,34.56006599623685,20,34.22309584608618,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,34,170.0,group_avg,4,0.0004200807229682,34.10636056295075,20,33.76667247289876,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,34,170.0,group_avg,8,0.0004142056020261,34.174139039203645,20,33.82784031679705,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,34,170.0,group_avg,16,0.0004131612755675,34.18362827896143,20,33.83880390432738,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,34,170.0,group_avg,32,0.0004122960876452,34.1935692397783,20,33.847907862807695,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,34,170.0,vanilla,0,0.0004345067814853,33.95907976875937,20,33.62003440990526,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,35,175.0,group_avg,4,0.0004884461006149,33.44877539963833,20,33.111833531263414,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,35,175.0,group_avg,8,0.0004806576892733,33.52782577866283,20,33.18164105713754,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,35,175.0,group_avg,16,0.0004795156847685,33.536997702350945,20,33.191971826601005,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,35,175.0,group_avg,32,0.0004793037828058,33.537544326710055,20,33.19389143415468,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,nlm,15.0,35,175.0,vanilla,0,0.0005051872655749,33.30176461222736,20,32.96547605385592,results/figure5_angle_psnr_grid/sigma15/val_images/nlm
val_images,restormer,15.0,0,0.0,group_avg,4,0.0006944608443415,31.68039279501246,20,31.58352235982233,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,0,0.0,group_avg,8,0.0006605413313228,31.880781391413915,20,31.80100002570504,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,0,0.0,group_avg,16,0.0007223231264285,31.46838587248121,20,31.412684802254937,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,0,0.0,group_avg,32,0.0007685328286791,31.19087428477188,20,31.143375764274825,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,0,0.0,vanilla,0,0.0013183654830348,28.85744085715553,20,28.79964176038136,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,1,5.0,group_avg,4,0.0007511617299169,31.277274058397104,20,31.242665465530223,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,1,5.0,group_avg,8,0.0007217933684587,31.453267041230117,20,31.415871123776512,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,1,5.0,group_avg,16,0.0007225672528147,31.446390474614446,20,31.41121724810775,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,1,5.0,group_avg,32,0.0007221395652741,31.449575224532037,20,31.41378859811432,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,1,5.0,vanilla,0,0.0008202654197812,30.903406488806706,20,30.860455967688623,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,2,10.0,group_avg,4,0.0006868198477302,31.662643889195785,20,31.631571630813045,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,2,10.0,group_avg,8,0.0006285487757688,32.05100287535205,20,32.01661015153303,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,2,10.0,group_avg,16,0.0006278711666306,32.0565581678868,20,32.021294603414205,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,2,10.0,group_avg,32,0.0006336151472386,32.01581803239041,20,31.98174449026599,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,2,10.0,vanilla,0,0.0008758490309447,30.709691391966675,20,30.575707462040377,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,3,15.0,group_avg,4,0.0006550238381518,31.877441072294392,20,31.8374289452816,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,3,15.0,group_avg,8,0.0005701830120657,32.4707382476963,20,32.43985726128613,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,3,15.0,group_avg,16,0.0005622701526471,32.53298452264519,20,32.50054969815636,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,3,15.0,group_avg,32,0.0005676181506204,32.49080046324401,20,32.459437256382905,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,3,15.0,vanilla,0,0.0010417327351427,30.104203967587488,20,29.82243688465477,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,4,20.0,group_avg,4,0.0006501116427393,31.930645295826597,20,31.870120561845027,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,4,20.0,group_avg,8,0.0005335403786805,32.754813443559875,20,32.72832707308762,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,4,20.0,group_avg,16,0.000519703456123,32.870739315219325,20,32.84244395029768,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,4,20.0,group_avg,32,0.0005178982203572,32.88513752489688,20,32.85755581336537,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,4,20.0,vanilla,0,0.0012363950742197,29.46988119468305,20,29.078427338282754,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,5,25.0,group_avg,4,0.0006647766038518,31.863710708991658,20,31.773242735152422,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,5,25.0,group_avg,8,0.0005061770018281,32.988861467619,20,32.95697590916245,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,5,25.0,group_avg,16,0.0004902010613505,33.12214910040956,20,33.096257527776004,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,5,25.0,group_avg,32,0.0004808807803022,33.20461023014098,20,33.17962580329959,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,5,25.0,vanilla,0,0.001361826048063,29.025772593544296,20,28.658783631949465,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,6,30.0,group_avg,4,0.0005898460836198,32.350368061770865,20,32.29261299807351,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,6,30.0,group_avg,8,0.000463905789534,33.36319983398248,20,33.33570207461821,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,6,30.0,group_avg,16,0.0004582208631077,33.41404506530624,20,33.38925140973143,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,6,30.0,group_avg,32,0.000448228941749,33.50862470305387,20,33.48500104882408,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,6,30.0,vanilla,0,0.0010468639535871,29.971026218418118,20,29.80109753894605,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,7,35.0,group_avg,4,0.0005408107950294,32.709794036560695,20,32.66954648103879,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,7,35.0,group_avg,8,0.0004390092709427,33.60344005458383,20,33.57526308284633,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,7,35.0,group_avg,16,0.0004388478848062,33.60115344853109,20,33.57685990549267,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,7,35.0,group_avg,32,0.0004292098781687,33.69692589599817,20,33.673302914012595,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,7,35.0,vanilla,0,0.00083392983643,30.87819164648497,20,30.788704876513727,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,8,40.0,group_avg,4,0.0004880911194246,33.14636381175724,20,33.114990940438815,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,8,40.0,group_avg,8,0.000415119708967,33.84359726555693,20,33.818266467890496,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,8,40.0,group_avg,16,0.0004158649600145,33.83067225527948,20,33.81047670915264,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,8,40.0,group_avg,32,0.000410713015652,33.88409282013366,20,33.864615339705225,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,8,40.0,vanilla,0,0.0006876253759075,31.685907380955022,20,31.626481046242368,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,9,45.0,group_avg,4,0.0004007446777343,34.015272569054765,20,33.97132236774045,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,9,45.0,group_avg,8,0.0003610457901,34.4615884911075,20,34.42437714640917,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,9,45.0,group_avg,16,0.000377674710083,34.26279481430079,20,34.228820954984506,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,9,45.0,group_avg,32,0.0003825456329345,34.2049048335582,20,34.17316751491797,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,9,45.0,vanilla,0,0.0005606496612548,32.554657414891416,20,32.51308435912651,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,10,50.0,group_avg,4,0.0004133586342818,33.87575589384448,20,33.8367298634926,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,10,50.0,group_avg,8,0.0003900937888838,34.1139800979916,20,34.08830964517553,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,10,50.0,group_avg,16,0.0004047198101879,33.950550584835,20,33.92845537281953,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,10,50.0,group_avg,32,0.000403650116715,33.96176522493721,20,33.939949176046625,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,10,50.0,vanilla,0,0.0005344981356531,32.770656442931255,20,32.72053805285837,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,11,55.0,group_avg,4,0.0004430986710704,33.585813889804186,20,33.53499552490711,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,11,55.0,group_avg,8,0.0004090120756029,33.91476476069389,20,33.88263869766967,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,11,55.0,group_avg,16,0.0004222679587824,33.767127593478875,20,33.74411871101484,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,11,55.0,group_avg,32,0.000418295034535,33.808549399636384,20,33.78517290778744,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,11,55.0,vanilla,0,0.0005852724512635,32.443112630761085,20,32.32641917617886,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,12,60.0,group_avg,4,0.0005182508997451,32.96156244858643,20,32.854599352466366,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,12,60.0,group_avg,8,0.000442368475235,33.587033749933354,20,33.54215829983854,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,12,60.0,group_avg,16,0.0004505661442803,33.495994640276805,20,33.46241444446711,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,12,60.0,group_avg,32,0.0004443687462598,33.55342994245675,20,33.52256493845009,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,12,60.0,vanilla,0,0.0007759602881738,31.40995752385392,20,31.10160504345287,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,13,65.0,group_avg,4,0.0006086468663002,32.267489397846546,20,32.15634609664457,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,13,65.0,group_avg,8,0.0004871164729093,33.17065340068343,20,33.12367183561781,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,13,65.0,group_avg,16,0.0004863490713601,33.164754286218866,20,33.13051909034029,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,13,65.0,group_avg,32,0.0004765230959623,33.24925155059663,20,33.21916045275597,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,13,65.0,vanilla,0,0.0010719444279684,30.038183160870688,20,29.69827728871072,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,14,70.0,group_avg,4,0.0006724717705561,31.83668612216664,20,31.723259420304363,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,14,70.0,group_avg,8,0.0005400738635892,32.72095645790548,20,32.67546839518663,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,14,70.0,group_avg,16,0.0005287861995436,32.802659839467935,20,32.76719887751367,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,14,70.0,group_avg,32,0.0005231603111159,32.84652247487303,20,32.81365210626326,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,14,70.0,vanilla,0,0.0013537989781061,29.193319675600247,20,28.68445818058997,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,15,75.0,group_avg,4,0.0006941635265587,31.626187796717737,20,31.58538209204542,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,15,75.0,group_avg,8,0.0005843758872166,32.367234321746785,20,32.33307712424249,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,15,75.0,group_avg,16,0.0005721015916243,32.4585915766535,20,32.42526843996777,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,15,75.0,group_avg,32,0.0005722659161876,32.45703016106744,20,32.424021196384174,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,15,75.0,vanilla,0,0.0012986316666975,29.12095025430711,20,28.865140112088813,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,16,80.0,group_avg,4,0.0007530289064858,31.267451350486205,20,31.23188352237076,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,16,80.0,group_avg,8,0.0006489962325629,31.91750539191334,20,31.87757824281065,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,16,80.0,group_avg,16,0.0006360700655774,32.00374268618553,20,31.964950424999103,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,16,80.0,group_avg,32,0.0006388443320069,31.984906088146847,20,31.946049540270664,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,16,80.0,vanilla,0,0.001177489240839,29.460415122378578,20,29.290430524925476,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,17,85.0,group_avg,4,0.0007748333457857,31.145677743060386,20,31.107916972209782,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,17,85.0,group_avg,8,0.0007329084333032,31.38777960809203,20,31.34950281013971,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,17,85.0,group_avg,16,0.0007281451746821,31.414504860212418,20,31.37782024151575,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,17,85.0,group_avg,32,0.000727223297581,31.420162428634416,20,31.38332216352605,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,17,85.0,vanilla,0,0.0009494635835289,30.286123328433007,20,30.22521687878731,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,18,90.0,group_avg,4,0.0006944608244815,31.68039290087261,20,31.5835224840203,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,18,90.0,group_avg,8,0.0006605413445628,31.88078130046698,20,31.800999938654595,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,18,90.0,group_avg,16,0.0007223231352552,31.468385849422823,20,31.412684749185043,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,18,90.0,group_avg,32,0.0007685327977859,31.19087445730525,20,31.14337593885115,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,18,90.0,vanilla,0,0.0013868222458843,28.62543118305941,20,28.57979200483084,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,19,95.0,group_avg,4,0.0007650026213377,31.198816287594557,20,31.16337076701835,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,19,95.0,group_avg,8,0.0007315564621239,31.394618897603827,20,31.35752149043006,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,19,95.0,group_avg,16,0.0007288141064345,31.409103717551925,20,31.373832300424542,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,19,95.0,group_avg,32,0.0007270712666213,31.42061441207656,20,31.38423018049528,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,19,95.0,vanilla,0,0.0008726389817893,30.64689068165153,20,30.59165390480677,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,20,100.0,group_avg,4,0.0007226105120922,31.450391201635995,20,31.41095724873645,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,20,100.0,group_avg,8,0.0006425285715937,31.95945631406132,20,31.92107555608154,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,20,100.0,group_avg,16,0.0006337436915595,32.017802319265755,20,31.98086350711076,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,20,100.0,group_avg,32,0.0006371635640526,31.99362940842746,20,31.957490671196787,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
val_images,restormer,15.0,20,100.0,vanilla,0,0.0010895069925956,29.78745636802064,20,29.627699780510675,results/figure5_angle_psnr_grid/sigma15/val_images/restormer
